GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,41738.41670937178,14.18128985655362,1.29787120270186,,,,Summary1.As1,IRELAND,2000,Sector
2.  Industrial processes and product use,2975.7191746946028,,2.734485,245.68399331335576,361.34151,0.00227256183631,Summary1.As1,IRELAND,2000,Sector
1. Energy,43826.46850969911,14.33635207794505,1.34898117143771,,,,Summary1.As1,IRELAND,2001,Sector
2.  Industrial processes and product use,3226.934235957348,,2.000416,296.2883069245742,344.67333,0.00283699777251,Summary1.As1,IRELAND,2001,Sector
1. Energy,42629.58087408359,13.16689383471944,1.36712905073841,,,,Summary1.As1,IRELAND,2002,Sector
2.  Industrial processes and product use,2989.0403398245558,,1.060016,379.0118862454732,243.18657,0.00283181372335,Summary1.As1,IRELAND,2002,Sector
1. Energy,42603.1152685421,39.38998249314474,1.38615868197261,,,,Summary1.As1,IRELAND,2003,Sector
2.  Industrial processes and product use,2462.574767404198,,0.119397,516.3659106743845,259.4312424,0.00482696637938,Summary1.As1,IRELAND,2003,Sector
1. Energy,43081.88278343776,12.85493529472728,1.32760278895417,,,,Summary1.As1,IRELAND,2004,Sector
2.  Industrial processes and product use,2633.6085878383765,,0.121356,660.3951427498783,213.15852,0.00287419173274,Summary1.As1,IRELAND,2004,Sector
1. Energy,44970.712559161766,12.89760779625849,1.37371728237923,,,,Summary1.As1,IRELAND,2005,Sector
2.  Industrial processes and product use,2729.444861483574,,0.124014,820.3514385985094,196.47141,0.00425770922141,Summary1.As1,IRELAND,2005,Sector
1. Energy,44483.56142441151,13.05276414514449,1.36709137429607,,,,Summary1.As1,IRELAND,2006,Sector
2.  Industrial processes and product use,2675.2366158276272,,0.126987,869.3331530527256,173.43168,0.00264749902375,Summary1.As1,IRELAND,2006,Sector
1. Energy,44422.83894461121,13.1460497376833,1.3366520925082,,,,Summary1.As1,IRELAND,2007,Sector
2.  Industrial processes and product use,2730.5123980654303,,0.131274,882.3286268287733,152.7501,0.00276527964073,Summary1.As1,IRELAND,2007,Sector
1. Energy,44530.33511459337,13.21271095561007,1.32793465608172,,,,Summary1.As1,IRELAND,2008,Sector
2.  Industrial processes and product use,2435.3000139385435,,0.134553,961.7748250945604,123.70938,0.00240248921737,Summary1.As1,IRELAND,2008,Sector
1. Energy,40092.71568036948,13.19986318383363,1.217458546636,,,,Summary1.As1,IRELAND,2009,Sector
2.  Industrial processes and product use,1620.5535081486466,,0.136002,1000.6196447030288,75.93387,0.00172097933674,Summary1.As1,IRELAND,2009,Sector
1. Energy,39778.81079757273,12.802674643394,1.20028650380638,,,,Summary1.As1,IRELAND,2010,Sector
2.  Industrial processes and product use,1427.2204832588131,,0.136644,1016.9070022852252,42.2922,0.001453098089,Summary1.As1,IRELAND,2010,Sector
1. Energy,36285.167715637646,11.59209268063646,1.13075041237449,,,,Summary1.As1,IRELAND,2011,Sector
2.  Industrial processes and product use,1296.430595296006,,0.137247,1041.709528196755,14.4414,0.00199541594372,Summary1.As1,IRELAND,2011,Sector
1. Energy,36379.61752952691,11.49572843062169,1.11900896293369,,,,Summary1.As1,IRELAND,2012,Sector
2.  Industrial processes and product use,1524.241385886573,,0.137811,1031.374144539988,8.69943999999996,0.00164146354128,Summary1.As1,IRELAND,2012,Sector
1. Energy,35234.28018201511,11.80855955581292,1.07529736217625,,,,Summary1.As1,IRELAND,2013,Sector
2.  Industrial processes and product use,1440.2491780541286,,0.138441,1061.0568180327605,7.57400000000001,0.00191074566458,Summary1.As1,IRELAND,2013,Sector
1. Energy,34581.97790372563,11.57553421900373,1.07021239143406,,,,Summary1.As1,IRELAND,2014,Sector
2.  Industrial processes and product use,1784.4838002152171,,0.139362,1139.3588514345015,3.22858181818181,0.00164126530857,Summary1.As1,IRELAND,2014,Sector
1. Energy,36240.15274814963,11.70927459979063,1.08666891423272,,,,Summary1.As1,IRELAND,2015,Sector
2.  Industrial processes and product use,1971.1321722025464,,0.140634,1116.5579034223142,18.46866363636368,0.00195191987024,Summary1.As1,IRELAND,2015,Sector
1. Energy,37719.42209582901,11.91201209551487,1.18475526690632,,,,Summary1.As1,IRELAND,2016,Sector
2.  Industrial processes and product use,2112.9010699994665,,0.142188,1184.3085756165765,33.5465181818182,0.00172386264989,Summary1.As1,IRELAND,2016,Sector
1. Energy,36433.65853559048,10.98097503037954,1.19301641131604,,,,Summary1.As1,IRELAND,2017,Sector
2.  Industrial processes and product use,2200.8452127947785,,0.143775,1094.296939667441,42.37682363636363,0.00172040644257,Summary1.As1,IRELAND,2017,Sector
1. Energy,36182.290805099285,11.63466101226437,1.23328222048585,,,,Summary1.As1,IRELAND,2018,Sector
2.  Industrial processes and product use,2256.9562986740366,,0.14571,783.9265393008537,44.80739181818177,0.00179537525422,Summary1.As1,IRELAND,2018,Sector
1. Energy,34629.81019310826,10.72587062672935,1.23697546867837,,,,Summary1.As1,IRELAND,2019,Sector
2.  Industrial processes and product use,2228.0846671024024,,0.147645,772.0260618579626,56.64595363636357,0.0014728156956,Summary1.As1,IRELAND,2019,Sector
1. Energy,32515.305470172607,10.93821557449183,1.13447281416342,,,,Summary1.As1,IRELAND,2020,Sector
2.  Industrial processes and product use,2068.8289124231637,,0.149322,624.0784611758789,63.96575000000002,0.00080647929283,Summary1.As1,IRELAND,2020,Sector
1. Energy,34376.83892757243,10.67664348420886,1.11082355678367,,,,Summary1.As1,IRELAND,2021,Sector
2.  Industrial processes and product use,2436.741240681896,,0.150345,672.9878662838928,64.95167000000002,0.00069076981882,Summary1.As1,IRELAND,2021,Sector
3.  Agriculture,451.71302318840577,496.4132116894794,20.06537131100276,,,,Summary1.As2,IRELAND,1990,Sector
"4.  Land use, land-use change and forestry  (4)",5311.164640858964,18.09761992447384,0.72280999699517,,,,Summary1.As2,IRELAND,1990,Sector
5.  Waste,95.58639310061572,55.20904831589094,0.25584233789623,,,,Summary1.As2,IRELAND,1990,Sector
3.  Agriculture,414.7735428219469,507.32799392168977,19.97951955105537,,,,Summary1.As2,IRELAND,1991,Sector
"4.  Land use, land-use change and forestry  (4)",5124.845521263384,17.11045982767735,0.79226675758165,,,,Summary1.As2,IRELAND,1991,Sector
5.  Waste,95.7015686619595,58.44396510975001,0.25506935847911,,,,Summary1.As2,IRELAND,1991,Sector
3.  Agriculture,373.68663710144926,517.0105184564164,19.70175454451335,,,,Summary1.As2,IRELAND,1992,Sector
"4.  Land use, land-use change and forestry  (4)",4942.865164503053,15.94980652707794,0.67551515777502,,,,Summary1.As2,IRELAND,1992,Sector
5.  Waste,96.409777034925,60.98058806243524,0.25941424148193,,,,Summary1.As2,IRELAND,1992,Sector
3.  Agriculture,457.1750173913044,521.8228040528688,20.26160190578735,,,,Summary1.As2,IRELAND,1993,Sector
"4.  Land use, land-use change and forestry  (4)",4962.5908302902735,18.47941870343746,0.72400268663535,,,,Summary1.As2,IRELAND,1993,Sector
5.  Waste,97.1460057713548,62.96270546557149,0.25861749915643,,,,Summary1.As2,IRELAND,1993,Sector
3.  Agriculture,368.3606602898551,522.2913433589903,20.99514736315396,,,,Summary1.As2,IRELAND,1994,Sector
"4.  Land use, land-use change and forestry  (4)",5044.365424338757,17.61486967755761,0.75912114358152,,,,Summary1.As2,IRELAND,1994,Sector
5.  Waste,97.74355885903496,64.79190899606219,0.2527115780771,,,,Summary1.As2,IRELAND,1994,Sector
3.  Agriculture,580.8623014492754,526.5398384198805,21.84449559998586,,,,Summary1.As2,IRELAND,1995,Sector
"4.  Land use, land-use change and forestry  (4)",5957.630207129165,18.11723230593305,0.89532445726444,,,,Summary1.As2,IRELAND,1995,Sector
5.  Waste,98.1600335732833,66.26943899015323,0.2492687481066,,,,Summary1.As2,IRELAND,1995,Sector
3.  Agriculture,571.2203965217391,544.1074732632254,21.96509659652744,,,,Summary1.As2,IRELAND,1996,Sector
"4.  Land use, land-use change and forestry  (4)",5572.925178125717,19.66114694242032,0.87675181504196,,,,Summary1.As2,IRELAND,1996,Sector
5.  Waste,98.1853917410551,61.42053463580922,0.25095394162391,,,,Summary1.As2,IRELAND,1996,Sector
3.  Agriculture,506.1207130434783,559.2080820847111,21.40461733781605,,,,Summary1.As2,IRELAND,1997,Sector
"4.  Land use, land-use change and forestry  (4)",5111.407624213674,16.55997845120854,0.9314632027157,,,,Summary1.As2,IRELAND,1997,Sector
5.  Waste,82.52945741203483,50.96027731916362,0.25533510104055,,,,Summary1.As2,IRELAND,1997,Sector
3.  Agriculture,400.9520342028986,570.7907791438488,22.68119835301415,,,,Summary1.As2,IRELAND,1998,Sector
"4.  Land use, land-use change and forestry  (4)",4954.629240614973,15.72035489027503,0.89688554073129,,,,Summary1.As2,IRELAND,1998,Sector
5.  Waste,64.74389965831833,53.2815252364208,0.26441111784671,,,,Summary1.As2,IRELAND,1998,Sector
3.  Agriculture,486.7611530434783,556.8847087160906,22.63726981338875,,,,Summary1.As2,IRELAND,1999,Sector
"4.  Land use, land-use change and forestry  (4)",5075.583979168229,14.90252610838848,0.87234676909531,,,,Summary1.As2,IRELAND,1999,Sector
5.  Waste,71.99021959690857,53.07415137684316,0.27470030374562,,,,Summary1.As2,IRELAND,1999,Sector
3.  Agriculture,458.22678318840576,535.5826865666754,21.61588231430598,,,,Summary1.As2,IRELAND,2000,Sector
"4.  Land use, land-use change and forestry  (4)",6584.473732781613,17.60202863618821,0.9370141338943,,,,Summary1.As2,IRELAND,2000,Sector
5.  Waste,76.74755183359807,53.29365769992378,0.28080996731147,,,,Summary1.As2,IRELAND,2000,Sector
3.  Agriculture,468.9191466666666,535.9192023930115,20.76379083623559,,,,Summary1.As2,IRELAND,2001,Sector
"4.  Land use, land-use change and forestry  (4)",7375.540989345113,26.07041703470875,1.17860661249144,,,,Summary1.As2,IRELAND,2001,Sector
5.  Waste,85.29795877745788,57.2765920221164,0.29405981241621,,,,Summary1.As2,IRELAND,2001,Sector
3.  Agriculture,354.7049223188406,532.712318680554,20.60655972305264,,,,Summary1.As2,IRELAND,2002,Sector
"4.  Land use, land-use change and forestry  (4)",7561.529547690536,15.67490539726864,1.13078619974658,,,,Summary1.As2,IRELAND,2002,Sector
5.  Waste,108.25982963815788,60.43302347585804,0.3041328546686,,,,Summary1.As2,IRELAND,2002,Sector
3.  Agriculture,465.24260869565217,533.0700345959806,21.28659836486299,,,,Summary1.As2,IRELAND,2003,Sector
"4.  Land use, land-use change and forestry  (4)",7762.078082138976,23.7812811880392,1.30529271149405,,,,Summary1.As2,IRELAND,2003,Sector
5.  Waste,153.17601138730458,60.72518835345879,0.3109594053464,,,,Summary1.As2,IRELAND,2003,Sector
3.  Agriculture,307.65340115942024,530.0612934135783,20.77817054560447,,,,Summary1.As2,IRELAND,2004,Sector
"4.  Land use, land-use change and forestry  (4)",6381.98141570266,19.51917068971039,1.1693764698247,,,,Summary1.As2,IRELAND,2004,Sector
5.  Waste,143.6397954826584,50.5050567769526,0.34805797811868,,,,Summary1.As2,IRELAND,2004,Sector
3.  Agriculture,327.54831999999993,526.9392330422274,20.39877471627355,,,,Summary1.As2,IRELAND,2005,Sector
"4.  Land use, land-use change and forestry  (4)",6824.919694881195,19.39635866963175,1.21885030038444,,,,Summary1.As2,IRELAND,2005,Sector
5.  Waste,128.49588098665768,43.43189709358404,0.3688095180762,,,,Summary1.As2,IRELAND,2005,Sector
3.  Agriculture,319.61189333333334,529.7803404652075,20.15610083625624,,,,Summary1.As2,IRELAND,2006,Sector
"4.  Land use, land-use change and forestry  (4)",6763.587759838927,18.58225551992693,1.24900481652292,,,,Summary1.As2,IRELAND,2006,Sector
5.  Waste,126.03620618235632,44.71250557230783,0.35870801861148,,,,Summary1.As2,IRELAND,2006,Sector
3.  Agriculture,427.6666533333333,512.0492693979711,19.32377810561579,,,,Summary1.As2,IRELAND,2007,Sector
"4.  Land use, land-use change and forestry  (4)",5727.849696021379,17.82510814169684,1.25461487838145,,,,Summary1.As2,IRELAND,2007,Sector
5.  Waste,83.07014476672524,27.27111589864073,0.36451040832267,,,,Summary1.As2,IRELAND,2007,Sector
3.  Agriculture,329.18057333333337,511.2207619483229,18.90735051189328,,,,Summary1.As2,IRELAND,2008,Sector
"4.  Land use, land-use change and forestry  (4)",5278.843471048581,16.95200167388122,1.3494859344494,,,,Summary1.As2,IRELAND,2008,Sector
5.  Waste,68.01032937949554,21.73584119435203,0.38541578317654,,,,Summary1.As2,IRELAND,2008,Sector
3.  Agriculture,396.3432,502.749091344908,18.43581382709459,,,,Summary1.As2,IRELAND,2009,Sector
"4.  Land use, land-use change and forestry  (4)",4692.157995700306,17.25630812083105,1.43933086839232,,,,Summary1.As2,IRELAND,2009,Sector
5.  Waste,69.48106120474245,14.58318689447648,0.38793462473713,,,,Summary1.As2,IRELAND,2009,Sector
3.  Agriculture,526.1770799999999,491.9943153121701,19.34314348267574,,,,Summary1.As2,IRELAND,2010,Sector
"4.  Land use, land-use change and forestry  (4)",5730.438312245768,30.18865406816407,1.81158540224624,,,,Summary1.As2,IRELAND,2010,Sector
5.  Waste,61.01593469226104,14.3133082501489,0.38660321887061,,,,Summary1.As2,IRELAND,2010,Sector
3.  Agriculture,430.94436,487.51070929053054,17.88599794017783,,,,Summary1.As2,IRELAND,2011,Sector
"4.  Land use, land-use change and forestry  (4)",5112.889765026391,22.57921443486284,1.62797085203664,,,,Summary1.As2,IRELAND,2011,Sector
5.  Waste,43.82427963688799,18.42753749575157,0.38150861183663,,,,Summary1.As2,IRELAND,2011,Sector
3.  Agriculture,275.7472666666667,517.2656083689382,18.66880176826725,,,,Summary1.As2,IRELAND,2012,Sector
"4.  Land use, land-use change and forestry  (4)",4563.134953334347,17.97421503109235,1.5857192308934,,,,Summary1.As2,IRELAND,2012,Sector
5.  Waste,47.59521219643616,15.180819360703,0.37499892574654,,,,Summary1.As2,IRELAND,2012,Sector
3.  Agriculture,562.7830266666666,521.8720347607824,20.109202848181,,,,Summary1.As2,IRELAND,2013,Sector
"4.  Land use, land-use change and forestry  (4)",5241.2841461007465,21.77568844438465,1.65532985817969,,,,Summary1.As2,IRELAND,2013,Sector
5.  Waste,44.55525836482332,21.50934096868711,0.37380340226219,,,,Summary1.As2,IRELAND,2013,Sector
3.  Agriculture,445.6246901333334,518.09827703476,19.25986812538552,,,,Summary1.As2,IRELAND,2014,Sector
"4.  Land use, land-use change and forestry  (4)",4753.722407128952,22.65795950398082,1.65583775035184,,,,Summary1.As2,IRELAND,2014,Sector
5.  Waste,41.12491951987716,28.99608665057297,0.37880475776326,,,,Summary1.As2,IRELAND,2014,Sector
3.  Agriculture,465.4123466666667,535.9247413925048,19.4303309844404,,,,Summary1.As2,IRELAND,2015,Sector
"4.  Land use, land-use change and forestry  (4)",5257.990982501599,20.49910957804522,1.61299143386563,,,,Summary1.As2,IRELAND,2015,Sector
5.  Waste,41.84909880664995,32.12968111017672,0.37952152718106,,,,Summary1.As2,IRELAND,2015,Sector
3.  Agriculture,512.70428,551.0646543438568,19.69423876837843,,,,Summary1.As2,IRELAND,2016,Sector
"4.  Land use, land-use change and forestry  (4)",4076.20471999743,19.54885086987011,1.55808620152976,,,,Summary1.As2,IRELAND,2016,Sector
5.  Waste,24.65000823085237,32.9499590463768,0.3960869489593,,,,Summary1.As2,IRELAND,2016,Sector
3.  Agriculture,416.73514666666665,570.6340938846121,20.76672552459807,,,,Summary1.As2,IRELAND,2017,Sector
"4.  Land use, land-use change and forestry  (4)",6137.460467951929,29.84502293608516,1.75750396548489,,,,Summary1.As2,IRELAND,2017,Sector
5.  Waste,27.03765906706539,31.85689374538098,0.40743308191895,,,,Summary1.As2,IRELAND,2017,Sector
3.  Agriculture,549.8197466666667,584.0894190585988,21.94295259446302,,,,Summary1.As2,IRELAND,2018,Sector
"4.  Land use, land-use change and forestry  (4)",5224.770131727683,22.14746364816061,1.58145359128864,,,,Summary1.As2,IRELAND,2018,Sector
5.  Waste,23.49070589395857,30.82112343844408,0.41004165757672,,,,Summary1.As2,IRELAND,2018,Sector
3.  Agriculture,435.88301093333325,568.2125256061668,20.5431953783416,,,,Summary1.As2,IRELAND,2019,Sector
"4.  Land use, land-use change and forestry  (4)",5638.885232106466,21.6202645050631,1.55779268561814,,,,Summary1.As2,IRELAND,2019,Sector
5.  Waste,31.97418626001953,29.74216649868449,0.4185434445029,,,,Summary1.As2,IRELAND,2019,Sector
3.  Agriculture,508.8853733333333,576.7764010497187,20.65908579450229,,,,Summary1.As2,IRELAND,2020,Sector
"4.  Land use, land-use change and forestry  (4)",6006.109452300014,22.58538989973066,1.52433855218394,,,,Summary1.As2,IRELAND,2020,Sector
5.  Waste,30.75538558925782,29.67216438744415,0.41968471188545,,,,Summary1.As2,IRELAND,2020,Sector
3.  Agriculture,699.4493733333333,591.2146957243101,21.50968473219879,,,,Summary1.As2,IRELAND,2021,Sector
"4.  Land use, land-use change and forestry  (4)",6278.983364309712,22.36791270571666,1.63383527244053,,,,Summary1.As2,IRELAND,2021,Sector
5.  Waste,34.25545544556407,28.45509793980165,0.42401265008569,,,,Summary1.As2,IRELAND,2021,Sector
International bunkers,1129.4675624160816,0.01998952951054,0.03068372021905,,,,Summary1.As3,IRELAND,1990,Sector
CO2 emissions from biomass,500.81623446736006,,,,,,Summary1.As3,IRELAND,1990,Sector
International bunkers,1146.6086664298357,0.02428392101168,0.03111521753358,,,,Summary1.As3,IRELAND,1991,Sector
CO2 emissions from biomass,479.5415601661241,,,,,,Summary1.As3,IRELAND,1991,Sector
International bunkers,958.2801444730228,0.01818946787383,0.02602042147984,,,,Summary1.As3,IRELAND,1992,Sector
CO2 emissions from biomass,424.192161379168,,,,,,Summary1.As3,IRELAND,1992,Sector
International bunkers,1512.0101342559317,0.02848997088131,0.04106132258427,,,,Summary1.As3,IRELAND,1993,Sector
CO2 emissions from biomass,429.195325850368,,,,,,Summary1.As3,IRELAND,1993,Sector
International bunkers,1311.3999600218094,0.02461765342883,0.0356028529668,,,,Summary1.As3,IRELAND,1994,Sector
CO2 emissions from biomass,431.65749275750255,,,,,,Summary1.As3,IRELAND,1994,Sector
International bunkers,1523.2581181881817,0.04795996082141,0.04129572746844,,,,Summary1.As3,IRELAND,1995,Sector
CO2 emissions from biomass,424.6511459806179,,,,,,Summary1.As3,IRELAND,1995,Sector
International bunkers,1558.436109923288,0.06164457477377,0.04224066769357,,,,Summary1.As3,IRELAND,1996,Sector
CO2 emissions from biomass,467.7140390620432,,,,,,Summary1.As3,IRELAND,1996,Sector
International bunkers,1758.1063785595957,0.05997327421954,0.04769402123223,,,,Summary1.As3,IRELAND,1997,Sector
CO2 emissions from biomass,493.2507396233949,,,,,,Summary1.As3,IRELAND,1997,Sector
International bunkers,1818.4013499217988,0.06325778220449,0.04933235158709,,,,Summary1.As3,IRELAND,1998,Sector
CO2 emissions from biomass,587.2178514111018,,,,,,Summary1.As3,IRELAND,1998,Sector
International bunkers,2105.4603380560866,0.06862124008331,0.05714068119897,,,,Summary1.As3,IRELAND,1999,Sector
CO2 emissions from biomass,557.2173770763027,,,,,,Summary1.As3,IRELAND,1999,Sector
International bunkers,2292.8125994436277,0.06352979514202,0.06226691108763,,,,Summary1.As3,IRELAND,2000,Sector
CO2 emissions from biomass,597.8195815712576,,,,,,Summary1.As3,IRELAND,2000,Sector
International bunkers,2703.1329866513065,0.06663510294952,0.07342797366796,,,,Summary1.As3,IRELAND,2001,Sector
CO2 emissions from biomass,654.2427390666292,,,,,,Summary1.As3,IRELAND,2001,Sector
International bunkers,2787.1678358005643,0.06012778826857,0.07565849046472,,,,Summary1.As3,IRELAND,2002,Sector
CO2 emissions from biomass,643.3226075624872,,,,,,Summary1.As3,IRELAND,2002,Sector
International bunkers,2816.937248947703,0.06812444983607,0.07643981007406,,,,Summary1.As3,IRELAND,2003,Sector
CO2 emissions from biomass,612.4226784345174,,,,,,Summary1.As3,IRELAND,2003,Sector
International bunkers,2631.467645744388,0.06216713499812,0.07143668322257,,,,Summary1.As3,IRELAND,2004,Sector
CO2 emissions from biomass,715.3248032195829,,,,,,Summary1.As3,IRELAND,2004,Sector
International bunkers,2817.334720924775,0.04902019504793,0.07655096431397,,,,Summary1.As3,IRELAND,2005,Sector
CO2 emissions from biomass,902.1555779001228,,,,,,Summary1.As3,IRELAND,2005,Sector
International bunkers,3270.996804568233,0.05683463742808,0.08881506186644,,,,Summary1.As3,IRELAND,2006,Sector
CO2 emissions from biomass,931.3030441942338,,,,,,Summary1.As3,IRELAND,2006,Sector
International bunkers,3396.2069768549472,0.05371031439863,0.09215990469227,,,,Summary1.As3,IRELAND,2007,Sector
CO2 emissions from biomass,1006.0649585076162,,,,,,Summary1.As3,IRELAND,2007,Sector
International bunkers,3045.9529413015166,0.0413293080856,0.08269023817774,,,,Summary1.As3,IRELAND,2008,Sector
CO2 emissions from biomass,1075.8763964068098,,,,,,Summary1.As3,IRELAND,2008,Sector
International bunkers,2533.714680820204,0.0459458380996,0.06881224279961,,,,Summary1.As3,IRELAND,2009,Sector
CO2 emissions from biomass,1202.4088176043306,,,,,,Summary1.As3,IRELAND,2009,Sector
International bunkers,2736.7493892383995,0.0563063790717,0.07432477056274,,,,Summary1.As3,IRELAND,2010,Sector
CO2 emissions from biomass,1338.4981243591878,,,,,,Summary1.As3,IRELAND,2010,Sector
International bunkers,2402.7574361703496,0.04736601489642,0.06528545766008,,,,Summary1.As3,IRELAND,2011,Sector
CO2 emissions from biomass,1362.040355057884,,,,,,Summary1.As3,IRELAND,2011,Sector
International bunkers,2135.2313053816147,0.05354541212838,0.05801423665769,,,,Summary1.As3,IRELAND,2012,Sector
CO2 emissions from biomass,1448.3432867885335,,,,,,Summary1.As3,IRELAND,2012,Sector
International bunkers,2448.087160110386,0.05850018272571,0.06654118783275,,,,Summary1.As3,IRELAND,2013,Sector
CO2 emissions from biomass,1681.6825080637232,,,,,,Summary1.As3,IRELAND,2013,Sector
International bunkers,2641.9122008640898,0.05690531694647,0.07180182977219,,,,Summary1.As3,IRELAND,2014,Sector
CO2 emissions from biomass,1892.9282797019337,,,,,,Summary1.As3,IRELAND,2014,Sector
International bunkers,3008.5979100570667,0.06597691412483,0.08179781789284,,,,Summary1.As3,IRELAND,2015,Sector
CO2 emissions from biomass,1885.9145786895133,,,,,,Summary1.As3,IRELAND,2015,Sector
International bunkers,3072.901958696214,0.06781065866622,0.08355528001758,,,,Summary1.As3,IRELAND,2016,Sector
CO2 emissions from biomass,2089.459884272889,,,,,,Summary1.As3,IRELAND,2016,Sector
International bunkers,3517.317403155917,0.06797689426566,0.09562676341272,,,,Summary1.As3,IRELAND,2017,Sector
CO2 emissions from biomass,2385.750979907145,,,,,,Summary1.As3,IRELAND,2017,Sector
International bunkers,3814.03302607147,0.0751255861047,0.10369166893103,,,,Summary1.As3,IRELAND,2018,Sector
CO2 emissions from biomass,2650.594834525239,,,,,,Summary1.As3,IRELAND,2018,Sector
International bunkers,3757.051722377263,0.0666328134108,0.10215015381594,,,,Summary1.As3,IRELAND,2019,Sector
CO2 emissions from biomass,2700.4532528815275,,,,,,Summary1.As3,IRELAND,2019,Sector
International bunkers,1654.819849273219,0.05378320551879,0.04500292441596,,,,Summary1.As3,IRELAND,2020,Sector
CO2 emissions from biomass,2676.94537429121,,,,,,Summary1.As3,IRELAND,2020,Sector
International bunkers,1843.510318199864,0.05858823804012,0.05014892815489,,,,Summary1.As3,IRELAND,2021,Sector
CO2 emissions from biomass,2795.123941228538,,,,,,Summary1.As3,IRELAND,2021,Sector
